Source ,Source_ID,API,Date,Treatment_Type,Production _Type,Production_Type_Note,Water_Volume_gal,County,Field,Latitude,Longitude,Operator,True_Vertical_Depth,Perforation_Length
FF_Disclosures_Refined,1583,04-030-52580,2014-04-29,Hydraulic Fracture,Oil,Presumed Oil,"97,692",Kern,"Belridge, North",35.533618,-119.785035,Aera Energy LLC,"1,557",100
FF_Disclosures_Refined,1584,04-030-40043,2014-04-17,Hydraulic Fracture,Oil,Presumed Oil,"252,040",Kern,Elk Hills,35.30711951,-119.4632687,Occidental Oil and Gas,"12,545",
FF_Disclosures_Refined,1585,04-030-53346,2014-03-18,Hydraulic Fracture,Oil,Presumed Oil,"91,560",Kern,"Belridge, South",35.485253,-119.752735,Aera Energy LLC,"2,300",75
FF_Disclosures_Refined,1586,04-030-52667,2014-05-02,Hydraulic Fracture,Oil,Presumed Oil,"97,650",Kern,"Belridge, North",35.530454,-119.782516,Aera Energy LLC,"1,606",100
FF_Disclosures_Refined,1587,04-030-52299,2014-02-10,Hydraulic Fracture,Oil,Presumed Oil,"54,684",Kern,"Belridge, South",35.447367,-119.712378,Aera Energy LLC,"1,572",50
FF_Disclosures_Refined,1588,04-030-43881,2013-12-04,Hydraulic Fracture,Oil,Presumed Oil,"1,546,820",Kern,Elk Hills,35.3225997,-119.5841542,Occidental Oil and Gas,"9,995",
FF_Disclosures_Refined,1589,04-030-52579,2014-03-04,Hydraulic Fracture,Oil,Presumed Oil,"99,918",Kern,"Belridge, North",35.53469,-119.783889,Aera Energy LLC,"1,567",100
FF_Disclosures_Refined,1590,04-030-52131,2013-12-20,Hydraulic Fracture,Oil,Presumed Oil,"272,034",Kern,,35.14669353,-119.2251509,Occidental Oil and Gas,"13,866",
FF_Disclosures_Refined,1591,04-030-53579,2014-04-14,Hydraulic Fracture,Oil,Presumed Oil,"86,562",Kern,"Belridge, South",35.430371,-119.681337,Aera Energy LLC,"2,346",100
FF_Disclosures_Refined,1592,04-030-54041,2014-04-16,Hydraulic Fracture,Oil,Presumed Oil,"65,016",Kern,"Belridge, South",35.42837,-119.68226,Aera Energy LLC,"2,436",100
FF_Disclosures_Refined,1593,04-030-51954,2014-03-12,Hydraulic Fracture,Oil,Presumed Oil,"20,160",Kern,"Belridge, South",35.456181,-119.715295,Aera Energy LLC,"1,175",75
FF_Disclosures_Refined,1594,04-030-52403,2013-11-03,Hydraulic Fracture,Oil,Presumed Oil,"145,691",Kern,Elk Hills,35.275118,-119.40662,Occidental Oil and Gas,"7,769",
FF_Disclosures_Refined,1595,04-030-52254,2014-04-08,Hydraulic Fracture,Oil,Presumed Oil,"73,332",Kern,"Belridge, South",35.463969,-119.732779,Aera Energy LLC,"2,024",50
FF_Disclosures_Refined,1596,04-030-51318,2013-11-10,Hydraulic Fracture,Oil,Presumed Oil,"293,444",Kern,Lost Hills,35.63160625,-119.7415691,Chevron,"2,527",
FF_Disclosures_Refined,1597,04-030-51740,2014-04-10,Hydraulic Fracture,Oil,Presumed Oil,"29,988",Kern,"Belridge, South",35.460603,-119.728944,Aera Energy LLC,"1,964",75
FF_Disclosures_Refined,1598,04-030-52712,2014-03-04,Hydraulic Fracture,Oil,Presumed Oil,"103,278",Kern,"Belridge, North",35.535447,-119.782969,Aera Energy LLC,"1,602",100
FF_Disclosures_Refined,1599,04-030-51943,2014-01-28,Hydraulic Fracture,Oil,Presumed Oil,"89,082",Kern,"Belridge, North",35.525863,-119.775645,Aera Energy LLC,"1,704",100
FF_Disclosures_Refined,1600,04-030-51741,2014-04-10,Hydraulic Fracture,Oil,Presumed Oil,"20,328",Kern,"Belridge, South",35.460607,-119.728996,Aera Energy LLC,"1,571",75
FF_Disclosures_Refined,1601,04-030-53349,2014-03-18,Hydraulic Fracture,Oil,Presumed Oil,"69,258",Kern,"Belridge, South",35.48542,-119.752419,Aera Energy LLC,"2,326",75
FF_Disclosures_Refined,1602,04-030-52313,2014-03-07,Hydraulic Fracture,Oil,Presumed Oil,"50,946",Kern,"Belridge, South",35.451971,-119.713084,Aera Energy LLC,"1,655",50
FF_Disclosures_Refined,1603,04-030-53237,2014-02-21,Hydraulic Fracture,Oil,Presumed Oil,"87,948",Kern,"Belridge, South",35.464041,-119.73837,Aera Energy LLC,"1,790",100
FF_Disclosures_Refined,1604,04-030-52175,2014-01-06,Hydraulic Fracture,Oil,Presumed Oil,"79,086",Kern,"Belridge, South",35.436713,-119.697204,Aera Energy LLC,"1,934",75
FF_Disclosures_Refined,1605,04-030-51987,2014-01-31,Hydraulic Fracture,Oil,Presumed Oil,"89,838",Kern,"Belridge, North",35.52512,-119.77668,Aera Energy LLC,"1,682",100
FF_Disclosures_Refined,1606,04-029-57574,2014-03-20,Hydraulic Fracture,Oil,Presumed Oil,"365,339",Kern,Elk Hills,35.31329819,-119.4777685,Occidental Oil and Gas,"13,500",
FF_Disclosures_Refined,1607,04-030-51601,2014-03-05,Hydraulic Fracture,Oil,Presumed Oil,"20,706",Kern,"Belridge, South",35.467353,-119.735196,Aera Energy LLC,"1,634",75
FF_Disclosures_Refined,1608,04-030-52247,2014-04-24,Hydraulic Fracture,Oil,Presumed Oil,"69,258",Kern,"Belridge, South",35.467711,-119.737482,Aera Energy LLC,"1,981",75
FF_Disclosures_Refined,1609,04-030-53368,2014-03-26,Hydraulic Fracture,Oil,Presumed Oil,"74,130",Kern,"Belridge, South",35.463533,-119.736631,Aera Energy LLC,"1,817",75
FF_Disclosures_Refined,1610,04-030-51597,2014-03-17,Hydraulic Fracture,Oil,Presumed Oil,"19,908",Kern,"Belridge, South",35.466867,-119.734559,Aera Energy LLC,"1,610",75
FF_Disclosures_Refined,1611,04-030-52315,2014-03-24,Hydraulic Fracture,Oil,Presumed Oil,"62,328",Kern,"Belridge, South",35.4486,-119.709796,Aera Energy LLC,"1,628",50
FF_Disclosures_Refined,1612,04-030-53366,2014-03-27,Hydraulic Fracture,Oil,Presumed Oil,"56,238",Kern,"Belridge, South",35.462537,-119.735902,Aera Energy LLC,"1,798",50
FF_Disclosures_Refined,1613,04-030-52578,2014-02-26,Hydraulic Fracture,Oil,Presumed Oil,"104,202",Kern,"Belridge, North",35.534358,-119.781865,Aera Energy LLC,"1,581",100
FF_Disclosures_Refined,1614,04-030-51942,2014-01-28,Hydraulic Fracture,Oil,Presumed Oil,"88,662",Kern,"Belridge, North",35.525947,-119.776205,Aera Energy LLC,"1,698",100
FF_Disclosures_Refined,1615,04-030-52174,2014-01-02,Hydraulic Fracture,Oil,Presumed Oil,"76,230",Kern,"Belridge, South",35.437058,-119.697254,Aera Energy LLC,"1,881",75
FF_Disclosures_Refined,1616,04-030-53038,2014-03-24,Hydraulic Fracture,Oil,Presumed Oil,"246,977",Kern,Lost Hills,35.619027,-119.7241,Chevron,"2,799",
FF_Disclosures_Refined,1617,04-030-52171,2014-01-14,Hydraulic Fracture,Oil,Presumed Oil,"84,294",Kern,"Belridge, South",35.437935,-119.699616,Aera Energy LLC,"1,879",75
FF_Disclosures_Refined,1618,04-030-52297,2014-01-23,Hydraulic Fracture,Oil,Presumed Oil,"45,612",Kern,"Belridge, South",35.453045,-119.713077,Aera Energy LLC,"1,695",50
FF_Disclosures_Refined,1619,04-030-51854,2014-04-09,Hydraulic Fracture,Oil,Presumed Oil,"19,446",Kern,"Belridge, South",35.461502,-119.731538,Aera Energy LLC,"2,006",75
FF_Disclosures_Refined,1620,04-030-52368,2014-03-10,Hydraulic Fracture,Oil,Presumed Oil,"63,462",Kern,"Belridge, South",35.452116,-119.712782,Aera Energy LLC,"1,642",50
FF_Disclosures_Refined,1621,04-030-52255,2014-04-04,Hydraulic Fracture,Oil,Presumed Oil,"69,720",Kern,"Belridge, South",35.463529,-119.732671,Aera Energy LLC,"1,993",50
FF_Disclosures_Refined,1622,04-030-51248,2014-05-01,Hydraulic Fracture,Oil,Presumed Oil,"99,834",Kern,"Belridge, North",35.531505,-119.785199,Aera Energy LLC,"1,502",100
FF_Disclosures_Refined,1623,04-111-22082,2011-05-17,Hydraulic Fracture,Oil,Presumed Oil,"82,404",Ventura,Ventura,34.31222,-119.31661,Aera Energy LLC,"5,800",
FF_Disclosures_Refined,1624,04-030-52207,2014-05-07,Hydraulic Fracture,Oil,Presumed Oil,"95,676",Kern,"Belridge, South",35.43503,-119.69245,Aera Energy LLC,"2,065",75
FF_Disclosures_Refined,1625,04-030-36211,2013-06-24,Hydraulic Fracture,Oil,Presumed Oil,"22,552",Kern,Lost Hills,35.62950232,-119.7310614,Chevron,"2,695",
FF_Disclosures_Refined,1626,04-030-52630,2013-11-18,Hydraulic Fracture,Oil,Presumed Oil,"249,704",Kern,Elk Hills,35.29114811,-119.5243561,Occidental Oil and Gas,"3,773",
FF_Disclosures_Refined,1627,04-030-53205,2014-03-13,Hydraulic Fracture,Oil,Presumed Oil,"184,524",Kern,Elk Hills,35.2752213,-119.4668706,Occidental Oil and Gas,"4,711",
FF_Disclosures_Refined,1628,04-030-53581,2014-04-15,Hydraulic Fracture,Oil,Presumed Oil,"136,626",Kern,"Belridge, South",35.429805,-119.681762,Aera Energy LLC,"2,366",100
FF_Disclosures_Refined,1629,04-030-52662,2014-04-30,Hydraulic Fracture,Oil,Presumed Oil,"106,806",Kern,"Belridge, North",35.533187,-119.783386,Aera Energy LLC,"1,581",100
FF_Disclosures_Refined,1630,04-030-51890,2014-02-04,Hydraulic Fracture,Oil,Presumed Oil,"21,336",Kern,"Belridge, South",35.452205,-119.714759,Aera Energy LLC,"1,545",75
FF_Disclosures_Refined,1631,04-030-53171,2014-03-11,Hydraulic Fracture,Oil,Presumed Oil,"187,233",Kern,Elk Hills,35.28179534,-119.4916261,Occidental Oil and Gas,"4,445",
FF_Disclosures_Refined,1632,04-030-53364,2014-03-26,Hydraulic Fracture,Oil,Presumed Oil,"54,810",Kern,"Belridge, South",35.463425,-119.736867,Aera Energy LLC,"1,802",50
FF_Disclosures_Refined,1633,04-030-51243,2014-02-27,Hydraulic Fracture,Oil,Presumed Oil,"50,148",Kern,"Belridge, North",35.536375,-119.781689,Aera Energy LLC,"1,733",100
FF_Disclosures_Refined,1634,04-030-51873,2013-09-24,Hydraulic Fracture,Oil,Presumed Oil,"100,577",Kern,Elk Hills,35.319806,-119.516012,Occidental Oil and Gas,"9,909",
FF_Disclosures_Refined,1635,04-030-51320,2013-11-05,Hydraulic Fracture,Oil,Presumed Oil,"161,454",Kern,Lost Hills,35.61235477,-119.7309443,Chevron,"2,687",
FF_Disclosures_Refined,1636,04-030-52290,2014-01-23,Hydraulic Fracture,Oil,Presumed Oil,"70,140",Kern,"Belridge, South",35.455294,-119.717152,Aera Energy LLC,"1,647",100
FF_Disclosures_Refined,1637,04-030-51701,2014-04-25,Hydraulic Fracture,Oil,Presumed Oil,"20,244",Kern,"Belridge, South",35.459579,-119.728918,Aera Energy LLC,"1,528",75
FF_Disclosures_Refined,1638,04-030-52300,2014-02-06,Hydraulic Fracture,Oil,Presumed Oil,"65,856",Kern,"Belridge, South",35.444611,-119.704656,Aera Energy LLC,"1,729",50
FF_Disclosures_Refined,1639,04-030-51341,2014-04-02,Hydraulic Fracture,Oil,Presumed Oil,"27,216",Kern,"Belridge, South",35.485942,-119.760667,Aera Energy LLC,"2,074",75
FF_Disclosures_Refined,1640,04-030-48480,2013-04-24,Hydraulic Fracture,Oil,Presumed Oil,"105,491",Kern,,35.17453889,-119.3215472,Occidental Oil and Gas,"9,842",
FF_Disclosures_Refined,1641,04-030-53035,2014-03-29,Hydraulic Fracture,Oil,Presumed Oil,"249,435",Kern,Lost Hills,35.6229,-119.73342,Chevron,"2,459",
FF_Disclosures_Refined,1642,04-030-51888,2014-02-12,Hydraulic Fracture,Oil,Presumed Oil,"12,138",Kern,"Belridge, South",35.465137,-119.736636,Aera Energy LLC,"1,780",75
FF_Disclosures_Refined,1643,04-030-52479,2014-05-06,Hydraulic Fracture,Oil,Presumed Oil,"111,300",Kern,"Belridge, South",35.43396,-119.692618,Aera Energy LLC,"2,145",100
FF_Disclosures_Refined,1644,04-237-23622,2013-12-02,Hydraulic Fracture,Oil,Presumed Oil,"211,638",Los Angeles Offshore,Wilmington,33.73995,-118.15461,Occidental Oil and Gas,"5,881",
FF_Disclosures_Refined,1645,04-030-53583,2014-04-17,Hydraulic Fracture,Oil,Presumed Oil,"84,630",Kern,"Belridge, South",35.426828,-119.678361,Aera Energy LLC,"2,507",100
FF_Disclosures_Refined,1646,04-111-22194,2013-07-26,Hydraulic Fracture,Oil,Presumed Oil,"101,514",Ventura,Ventura,34.310233,-119.319441,Aera Energy LLC,"6,450",
FF_Disclosures_Refined,1647,04-030-51700,2014-04-25,Hydraulic Fracture,Oil,Presumed Oil,"18,102",Kern,"Belridge, South",35.45957,-119.728869,Aera Energy LLC,"1,918",75
FF_Disclosures_Refined,1648,04-030-42565,2013-12-31,Hydraulic Fracture,Oil,Presumed Oil,"52,500",Kern,Buena Vista,35.20158804,-119.4671156,Occidental Oil and Gas,"5,190",
FF_Disclosures_Refined,1649,04-030-51598,2014-02-17,Hydraulic Fracture,Oil,Presumed Oil,"20,790",Kern,"Belridge, South",35.468559,-119.735011,Aera Energy LLC,"2,033",75
FF_Disclosures_Refined,1650,04-030-48344,2013-12-23,Hydraulic Fracture,Oil,Presumed Oil,"180,630",Kern,"Shafter, North",35.4967414,-119.2501268,Occidental Oil and Gas,"8,030",
FF_Disclosures_Refined,1651,04-030-52227,2014-04-22,Hydraulic Fracture,Oil,Presumed Oil,"71,064",Kern,"Belridge, South",35.466172,-119.738018,Aera Energy LLC,"1,948",50
FF_Disclosures_Refined,1652,04-030-19564,2013-09-30,Hydraulic Fracture,Oil,Presumed Oil,"327,042",Kern,Rose,35.6226,-119.3388,Occidental Oil and Gas,"7,685",
FF_Disclosures_Refined,1653,04-030-53235,2014-02-20,Hydraulic Fracture,Oil,Presumed Oil,"92,610",Kern,"Belridge, South",35.466036,-119.740559,Aera Energy LLC,"1,762",100
FF_Disclosures_Refined,1654,04-030-36320,2013-09-16,Hydraulic Fracture,Oil,Presumed Oil,"293,685",Kern,"Belridge, South",35.4143,-119.6579,Occidental Oil and Gas,"5,247",
FF_Disclosures_Refined,1655,04-030-51600,2014-03-05,Hydraulic Fracture,Oil,Presumed Oil,"20,370",Kern,"Belridge, South",35.467394,-119.735198,Aera Energy LLC,"2,020",75
FF_Disclosures_Refined,1656,04-030-38819,2013-10-25,Hydraulic Fracture,Oil,Presumed Oil,"154,274",Kern,Elk Hills,35.273867,-119.383735,Occidental Oil and Gas,"11,678",
FF_Disclosures_Refined,1657,04-030-53369,2014-04-07,Hydraulic Fracture,Oil,Presumed Oil,"55,062",Kern,"Belridge, South",35.460139,-119.733853,Aera Energy LLC,"1,761",100
FF_Disclosures_Refined,1658,04-030-52378,2014-02-07,Hydraulic Fracture,Oil,Presumed Oil,"73,416",Kern,"Belridge, South",35.443638,-119.700093,Aera Energy LLC,"1,775",50
FF_Disclosures_Refined,1659,04-030-53170,2014-02-19,Hydraulic Fracture,Oil,Presumed Oil,"142,511",Kern,Elk Hills,35.27237834,-119.5020054,Occidental Oil and Gas,"4,344",
FF_Disclosures_Refined,1660,04-030-52292,2014-02-05,Hydraulic Fracture,Oil,Presumed Oil,"71,610",Kern,"Belridge, South",35.449431,-119.716599,Aera Energy LLC,"1,788",50
FF_Disclosures_Refined,1661,04-030-52246,2014-05-09,Hydraulic Fracture,Oil,Presumed Oil,"55,314",Kern,"Belridge, South",35.468999,-119.737287,Aera Energy LLC,"2,021",50
FF_Disclosures_Refined,1662,04-030-52296,2014-01-22,Hydraulic Fracture,Oil,Presumed Oil,"55,986",Kern,"Belridge, South",35.453314,-119.715602,Aera Energy LLC,"1,417",50
FF_Disclosures_Refined,1663,04-030-51735,2014-03-31,Hydraulic Fracture,Oil,Presumed Oil,"19,152",Kern,"Belridge, South",35.461897,-119.730451,Aera Energy LLC,"1,581",75
FF_Disclosures_Refined,1664,04-030-48687,2013-03-13,Hydraulic Fracture,Oil,Presumed Oil,"256,618",Kern,Lost Hills,35.61938757,-119.7312346,Chevron,"2,441",
FF_Disclosures_Refined,1665,04-030-52229,2014-05-12,Hydraulic Fracture,Oil,Presumed Oil,"41,874",Kern,"Belridge, South",35.464723,-119.734011,Aera Energy LLC,"1,987",50
FF_Disclosures_Refined,1666,04-030-52512,2014-02-25,Hydraulic Fracture,Oil,Presumed Oil,"496,293",Kern,Rose,35.62997255,-119.3442388,Occidental Oil and Gas,"7,905",
FF_Disclosures_Refined,1667,04-030-50182,2013-06-19,Hydraulic Fracture,Oil,Presumed Oil,"271,082",Kern,Lost Hills,35.62309794,-119.7343299,Chevron,"2,460",
FF_Disclosures_Refined,1668,04-030-53204,2014-02-17,Hydraulic Fracture,Oil,Presumed Oil,"169,072",Kern,Elk Hills,35.28050939,-119.5169945,Occidental Oil and Gas,"4,191",
FF_Disclosures_Refined,1669,04-030-52294,2014-01-21,Hydraulic Fracture,Oil,Presumed Oil,"38,892",Kern,"Belridge, South",35.454501,-119.721209,Aera Energy LLC,"1,617",75
FF_Disclosures_Refined,1670,04-030-52711,2014-02-27,Hydraulic Fracture,Oil,Presumed Oil,"70,686",Kern,"Belridge, North",35.536159,-119.782423,Aera Energy LLC,"1,682",100
FF_Disclosures_Refined,1671,04-030-51945,2014-02-01,Hydraulic Fracture,Oil,Presumed Oil,"93,198",Kern,"Belridge, North",35.525231,-119.776283,Aera Energy LLC,"1,744",100
FF_Disclosures_Refined,1672,04-030-52210,2014-05-06,Hydraulic Fracture,Oil,Presumed Oil,"78,582",Kern,"Belridge, South",35.434156,-119.693007,Aera Energy LLC,"2,166",75
FF_Disclosures_Refined,1673,04-030-53238,2014-02-14,Hydraulic Fracture,Oil,Presumed Oil,"55,230",Kern,"Belridge, South",35.462705,-119.737836,Aera Energy LLC,"1,745",50
FF_Disclosures_Refined,1674,04-030-52301,2014-02-06,Hydraulic Fracture,Oil,Presumed Oil,"67,914",Kern,"Belridge, South",35.44424,-119.704728,Aera Energy LLC,"1,741",50
FF_Disclosures_Refined,1675,04-030-53236,2014-02-21,Hydraulic Fracture,Oil,Presumed Oil,"97,188",Kern,"Belridge, South",35.464439,-119.738934,Aera Energy LLC,"1,806",100
FF_Disclosures_Refined,1676,04-030-50183,2013-06-21,Hydraulic Fracture,Oil,Presumed Oil,"256,545",Kern,Lost Hills,35.62802816,-119.7367315,Chevron,"2,412",
FF_Disclosures_Refined,1677,04-030-53037,2014-03-26,Hydraulic Fracture,Oil,Presumed Oil,"265,755",Kern,Lost Hills,35.617334,-119.72616,Chevron,"2,600",
FF_Disclosures_Refined,1678,04-030-52411,2013-10-18,Hydraulic Fracture,Oil,Presumed Oil,"379,405",Kern,Rose,35.63010054,-119.337523,Occidental Oil and Gas,"7,587",
FF_Disclosures_Refined,1679,04-030-40043,2013-04-19,Hydraulic Fracture,Oil,Presumed Oil,"93,193",Kern,Elk Hills,35.30712,-119.463269,Occidental Oil and Gas,"8,603",
FF_Disclosures_Refined,1680,04-030-51684,2014-04-01,Hydraulic Fracture,Oil,Presumed Oil,"18,900",Kern,"Belridge, South",35.461428,-119.729865,Aera Energy LLC,"2,052",75
FF_Disclosures_Refined,1681,04-030-50608,2013-12-01,Hydraulic Fracture,Oil,Presumed Oil,"335,958",Kern,"Belridge, South",35.40323501,-119.6474579,Occidental Oil and Gas,"8,924",
FF_Disclosures_Refined,1682,04-030-51851,2014-01-17,Hydraulic Fracture,Oil,Presumed Oil,"20,874",Kern,"Belridge, South",35.463255,-119.730091,Aera Energy LLC,"1,704",75
FF_Disclosures_Refined,1683,04-030-51742,2014-04-28,Hydraulic Fracture,Oil,Presumed Oil,"21,336",Kern,"Belridge, South",35.459584,-119.727603,Aera Energy LLC,"1,924",75
FF_Disclosures_Refined,1684,04-030-51599,2014-02-17,Hydraulic Fracture,Oil,Presumed Oil,"20,832",Kern,"Belridge, South",35.468579,-119.735071,Aera Energy LLC,"1,608",75
FF_Disclosures_Refined,1685,04-030-52434,2014-03-19,Hydraulic Fracture,Oil,Presumed Oil,"82,236",Kern,"Belridge, South",35.431157,-119.688746,Aera Energy LLC,"2,334",100
FF_Disclosures_Refined,1686,04-030-52429,2014-03-20,Hydraulic Fracture,Oil,Presumed Oil,"84,294",Kern,"Belridge, South",35.432225,-119.687906,Aera Energy LLC,"2,239",75
SCAQMD_WS_Event,15,04-059-21747,2013-06-11,Hydraulic Fracture,Oil,,"2,675,895",Orange,Brea-Olinda,33.929968,-117.862221,"Linn Operating, Inc.",,
SCAQMD_WS_Event,70,04-059-21703,2013-07-03,Hydraulic Fracture,Oil,,"161,175",Orange,Brea-Olinda,33.933615,-117.856881,"Linn Operating, Inc.",,
SCAQMD_WS_Event,93,04-059-06730,2013-07-09,Hydraulic Fracture,Oil,,,Orange,Brea-Olinda,33.93532,-117.863268,"Linn Operating, Inc.",,
SCAQMD_WS_Event,123,04-059-21751,2013-07-22,Hydraulic Fracture,Oil,,,Orange,Brea-Olinda,33.933332,-117.867417,"Linn Operating, Inc.",,
SCAQMD_WS_Event,124,04-059-21752,2013-07-22,Hydraulic Fracture,Oil,,,Orange,Brea-Olinda,33.933307,-117.867177,"Linn Operating, Inc.",,
CVRWQCB,8984,04-030-48947,2013-01-22,Acid Matrix,Oil,Presumed Oil,"16,517",Kern,Elk Hills,35.226,-119.478,Occidental of Elk Hills Inc,"21,967",
CVRWQCB,8986,04-030-46244,2012-11-17,Acid Matrix,Oil,Presumed Oil,"63,364",Kern,Elk Hills,35.308,-119.54,Occidental of Elk Hills Inc,"12,755",
CVRWQCB,8988,04-030-50477,2013-11-04,Acid Matrix,Oil,Presumed Oil,"57,530",Kern,Elk Hills,35.312,-119.539,Occidental of Elk Hills Inc,"12,590",
CVRWQCB,8989,04-030-50479,2013-12-30,Acid Matrix,Oil,Presumed Oil,"207,133",Kern,Elk Hills,35.312,-119.539,Occidental of Elk Hills Inc,"12,560",
CVRWQCB,8990,04-030-52240,2013-12-10,Acid Matrix,Oil,Presumed Oil,"55,279",Kern,Elk Hills,35.303,-119.526,Occidental of Elk Hills Inc,"12,433",
CVRWQCB,8991,04-030-49043,2013-05-01,Acid Matrix,Oil,Presumed Oil,"54,115",Kern,Elk Hills,35.302,-119.531,Occidental of Elk Hills Inc,"12,397",
CVRWQCB,8992,04-030-48562,2013-01-23,Acid Matrix,Oil,Presumed Oil,"33,353",Kern,Elk Hills,35.303,-119.532,Occidental of Elk Hills Inc,"12,289",
CVRWQCB,8994,04-030-49047,2013-05-19,Acid Matrix,Oil,Presumed Oil,"43,980",Kern,Elk Hills,35.302,-119.531,Occidental of Elk Hills Inc,"12,131",
CVRWQCB,8995,04-030-52738,2013-12-14,Acid Matrix,Oil,Presumed Oil,"111,138",Kern,Elk Hills,35.304,-119.526,Occidental of Elk Hills Inc,"12,121",
CVRWQCB,8996,04-030-50476,2013-10-11,Acid Matrix,Oil,Presumed Oil,"226,594",Kern,Elk Hills,35.312,-119.539,Occidental of Elk Hills Inc,"12,047",
CVRWQCB,8997,04-030-50478,2013-12-18,Acid Matrix,Oil,Presumed Oil,"149,625",Kern,Elk Hills,35.312,-119.539,Occidental of Elk Hills Inc,"12,022",
CVRWQCB,8998,04-030-50366,2013-09-22,Acid Matrix,Oil,Presumed Oil,"114,607",Kern,Elk Hills,35.312,-119.539,Occidental of Elk Hills Inc,"11,939",
CVRWQCB,8999,04-030-50481,2013-07-10,Acid Matrix,Oil,Presumed Oil,"114,686",Kern,Elk Hills,35.303,-119.523,Occidental of Elk Hills Inc,"11,839",
CVRWQCB,9000,04-030-47059,2012-05-21,Acid Matrix,Oil,Presumed Oil,"5,500",Kern,Railroad Gap,35.319,-119.591,Occidental of Elk Hills Inc,"11,772",
CVRWQCB,9001,04-030-45642,2012-03-29,Acid Matrix,Oil,Presumed Oil,"270,390",Kern,Elk Hills,35.301,-119.528,Occidental of Elk Hills Inc,"11,749",
CVRWQCB,9002,04-030-45649,2012-04-19,Acid Matrix,Oil,Presumed Oil,"12,611",Kern,Elk Hills,35.324,-119.569,Occidental of Elk Hills Inc,"11,730",
CVRWQCB,9003,04-030-47776,2012-09-02,Acid Matrix,Oil,Presumed Oil,"212,453",Kern,Elk Hills,35.31,-119.546,Occidental of Elk Hills Inc,"11,623",
CVRWQCB,9004,04-030-47117,2012-05-20,Acid Matrix,Oil,Presumed Oil,"53,255",Kern,Elk Hills,35.318,-119.561,Occidental of Elk Hills Inc,"11,609",
CVRWQCB,9005,04-030-46162,2012-04-16,Acid Matrix,Oil,Presumed Oil,"66,536",Kern,Elk Hills,35.303,-119.534,Occidental of Elk Hills Inc,"11,552",
CVRWQCB,9008,04-030-47921,2012-08-22,Acid Matrix,Oil,Presumed Oil,"193,182",Kern,Elk Hills,35.307,-119.541,Occidental of Elk Hills Inc,"11,353",
CVRWQCB,9009,04-030-45644,2012-05-15,Acid Matrix,Oil,Presumed Oil,"237,109",Kern,Elk Hills,35.3,-119.527,Occidental of Elk Hills Inc,"11,347",
CVRWQCB,9010,04-030-46453,2012-06-23,Acid Matrix,Oil,Presumed Oil,"150,551",Kern,Elk Hills,35.324,-119.569,Occidental of Elk Hills Inc,"11,336",
